"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp"
"ESS10SCe03_1",10,"3.1","02.11.2023",37784,"DE",1.0046023,0.8732267,0.82151556,0.7173693,0.00033510322,374,5994,80,5,0,3,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37787,"DE",1.0046023,0.72891915,0.82151556,0.5988184,0.00033510322,424,6095,150,5,300,1,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37789,"DE",1.0046023,0.62700176,0.82151556,0.5150917,0.00033510322,369,5974,60,5,120,5,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",37796,"DE",1.0046023,0.6025139,0.82151556,0.49497455,0.00033510322,413,6073,90,5,180,0,10,0
"ESS10SCe03_1",10,"3.1","02.11.2023",37800,"DE",1.0046023,1.0107049,0.82151556,0.83030975,0.00033510322,391,6029,50,5,480,6,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37802,"DE",1.0046023,0.7851032,0.82151556,0.64497447,0.00033510322,375,5997,60,5,600,0,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",37804,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,404,6054,120,2,6666,5,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",37810,"DE",1.0046023,1.1919138,0.82151556,0.97917575,0.00033510322,425,6097,90,5,30,6,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",37819,"DE",1.0046023,0.5960337,0.82151556,0.48965093,0.00033510322,419,6084,60,5,60,3,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37826,"DE",1.0046023,0.728925,0.82151556,0.5988232,0.00033510322,419,6083,60,5,480,7,6,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37830,"DE",1.0046023,0.6783324,0.82151556,0.5572606,0.00033510322,432,6110,60,5,540,10,10,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37855,"DE",1.0046023,2.5267878,0.82151556,2.0757954,0.00033510322,430,6106,30,3,6666,0,10,7
"ESS10SCe03_1",10,"3.1","02.11.2023",37858,"DE",1.0046023,0.6783324,0.82151556,0.5572606,0.00033510322,428,6102,30,5,15,8,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",37859,"DE",1.0046023,0.7060001,0.82151556,0.57999,0.00033510322,435,6116,60,5,900,10,8,9
"ESS10SCe03_1",10,"3.1","02.11.2023",37864,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,418,6081,90,5,720,10,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37868,"DE",1.0046023,0.90818644,0.82151556,0.7460893,0.00033510322,410,6066,30,5,150,2,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",37870,"DE",1.0046023,0.6876404,0.82151556,0.5649073,0.00033510322,361,5967,120,5,600,6,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",37872,"DE",1.0046023,0.5590137,0.82151556,0.45923847,0.00033510322,383,6012,60,4,120,4,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37878,"DE",1.0046023,1.5273489,0.82151556,1.2547408,0.00033510322,426,6096,90,5,180,7,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",37879,"DE",1.0046023,0.80880386,0.82151556,0.6644449,0.00033510322,380,6007,60,5,60,0,5,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37880,"DE",1.0046023,0.90818644,0.82151556,0.7460893,0.00033510322,410,6066,15,5,180,2,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37892,"DE",1.0046023,0.8750181,0.82151556,0.71884096,0.00033510322,427,6100,45,1,6666,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",37893,"DE",1.0046023,0.8796253,0.82151556,0.72262585,0.00033510322,348,6118,1,5,400,6,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",37899,"DE",1.0046023,0.6025139,0.82151556,0.49497455,0.00033510322,401,6049,120,1,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",37907,"DE",1.0046023,1.1117501,0.82151556,0.91332,0.00033510322,377,6000,60,4,60,5,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",37908,"DE",1.0046023,1.2705764,0.82151556,1.0437982,0.00033510322,375,5997,9999,9,9999,99,99,99
"ESS10SCe03_1",10,"3.1","02.11.2023",37910,"DE",1.0046023,0.72281724,0.82151556,0.5938056,0.00033510322,386,6019,105,2,6666,3,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37912,"DE",1.0046023,1.4953998,0.82151556,1.2284942,0.00033510322,435,6116,180,5,960,5,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",37916,"DE",1.0046023,1.0650877,0.82151556,0.87498605,0.00033510322,434,6114,30,3,6666,8,8,4
"ESS10SCe03_1",10,"3.1","02.11.2023",37924,"DE",1.0046023,0.87749135,0.82151556,0.72087276,0.00033510322,370,5986,30,4,30,5,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37928,"DE",1.0046023,0.7060001,0.82151556,0.57999,0.00033510322,356,5959,90,4,300,7,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",37937,"DE",1.0046023,1.096538,0.82151556,0.90082294,0.00033510322,363,5971,90,5,240,3,4,5
"ESS10SCe03_1",10,"3.1","02.11.2023",37943,"DE",1.0046023,0.9676661,0.82151556,0.79495275,0.00033510322,375,5997,60,4,390,7,2,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37945,"DE",1.0046023,0.84754056,0.82151556,0.6962677,0.00033510322,357,5961,5,5,240,3,4,2
"ESS10SCe03_1",10,"3.1","02.11.2023",37948,"DE",1.0046023,0.55663174,0.82151556,0.45728162,0.00033510322,370,5986,15,5,600,7,6,7
"ESS10SCe03_1",10,"3.1","02.11.2023",37954,"DE",1.0046023,1.2705764,0.82151556,1.0437982,0.00033510322,375,5997,45,5,60,5,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37958,"DE",1.0046023,0.6025139,0.82151556,0.49497455,0.00033510322,407,6059,60,5,60,9,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",37959,"DE",1.0046023,1.1549749,0.82151556,0.9488299,0.00033510322,348,6118,60,5,420,8,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37965,"DE",1.0046023,1.8037965,0.82151556,1.4818469,0.00033510322,427,6099,119,5,300,2,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37972,"DE",1.0046023,0.62112266,0.82151556,0.5102619,0.00033510322,427,6100,150,3,30,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37974,"DE",1.0046023,0.51306075,0.82151556,0.4214874,0.00033510322,380,5996,90,5,180,9,7,5
"ESS10SCe03_1",10,"3.1","02.11.2023",37978,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,372,5990,30,5,90,4,6,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37979,"DE",1.0046023,1.0996724,0.82151556,0.903398,0.00033510322,405,6055,30,5,60,5,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37980,"DE",1.0046023,0.84754056,0.82151556,0.6962677,0.00033510322,365,5977,5,4,60,1,2,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37984,"DE",1.0046023,0.9133765,0.82151556,0.750353,0.00033510322,403,6042,60,1,6666,5,2,1
"ESS10SCe03_1",10,"3.1","02.11.2023",37988,"DE",1.0046023,0.6338157,0.82151556,0.5206894,0.00033510322,347,6108,60,5,720,9,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",37991,"DE",1.0046023,0.7851032,0.82151556,0.64497447,0.00033510322,375,5997,180,5,330,6,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",37999,"DE",1.0046023,0.57770383,0.82151556,0.4745927,0.00033510322,432,6111,90,5,420,8,10,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38001,"DE",1.0046023,0.49541527,0.82151556,0.40699133,0.00033510322,403,6053,30,5,720,2,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38002,"DE",1.0046023,1.109711,0.82151556,0.9116449,0.00033510322,427,6100,120,5,60,4,6,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38007,"DE",1.0046023,1.1128476,0.82151556,0.9142216,0.00033510322,364,5975,25,5,180,2,2,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38008,"DE",1.0046023,1.1623628,0.82151556,0.95489913,0.00033510322,423,6092,30,5,120,2,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38020,"DE",1.0046023,1.109711,0.82151556,0.9116449,0.00033510322,430,6105,20,5,600,4,8,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38021,"DE",1.0046023,0.9107089,0.82151556,0.7481615,0.00033510322,356,5959,140,5,120,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38026,"DE",1.0046023,0.5967111,0.82151556,0.49020743,0.00033510322,432,6111,33,5,600,9,7,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38027,"DE",1.0046023,2.7152467,0.82151556,2.2306173,0.00033510322,402,6050,60,1,6666,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38029,"DE",1.0046023,0.9330444,0.82151556,0.7665104,0.00033510322,374,5994,10,5,180,0,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38032,"DE",1.0046023,1.8522345,0.82151556,1.5216395,0.00033510322,388,6022,60,5,720,5,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38043,"DE",1.0046023,0.68570244,0.82151556,0.5633152,0.00033510322,432,6110,60,5,150,6,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38051,"DE",1.0046023,1.5439568,0.82151556,1.2683845,0.00033510322,401,6048,150,5,810,8,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38060,"DE",1.0046023,0.8750181,0.82151556,0.71884096,0.00033510322,431,6109,90,5,180,5,1,1
"ESS10SCe03_1",10,"3.1","02.11.2023",38061,"DE",1.0046023,1.0650877,0.82151556,0.87498605,0.00033510322,350,5946,210,1,6666,6,6,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38069,"DE",1.0046023,0.7893161,0.82151556,0.6484355,0.00033510322,379,6005,150,4,120,8,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38079,"DE",1.0046023,0.87749135,0.82151556,0.72087276,0.00033510322,364,5975,15,1,6666,3,6,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38084,"DE",1.0046023,1.5273489,0.82151556,1.2547408,0.00033510322,426,6098,70,5,210,0,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38088,"DE",1.0046023,0.6025139,0.82151556,0.49497455,0.00033510322,407,6059,150,5,90,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",38097,"DE",1.0046023,1.4408553,0.82151556,1.183685,0.00033510322,364,5973,45,2,6666,0,0,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38100,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,402,6051,120,2,180,8,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38112,"DE",1.0046023,0.71116036,0.82151556,0.5842293,0.00033510322,375,5997,90,5,120,4,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38113,"DE",1.0046023,0.9107089,0.82151556,0.7481615,0.00033510322,355,5956,60,5,40,7,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",38121,"DE",1.0046023,0.7809886,0.82151556,0.64159423,0.00033510322,403,6042,120,5,120,10,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38124,"DE",1.0046023,1.2925036,0.82151556,1.0618118,0.00033510322,425,6097,5,4,375,3,1,1
"ESS10SCe03_1",10,"3.1","02.11.2023",38131,"DE",1.0046023,1.5439568,0.82151556,1.2683845,0.00033510322,419,6083,30,3,6666,5,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38134,"DE",1.0046023,1.2055749,0.82151556,0.99039847,0.00033510322,378,6002,30,5,480,0,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38146,"DE",1.0046023,1.6734647,0.82151556,1.3747772,0.00033510322,425,6097,45,5,210,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38150,"DE",1.0046023,1.0257374,0.82151556,0.84265924,0.00033510322,393,6030,90,5,330,6,6,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38153,"DE",1.0046023,0.71555626,0.82151556,0.5878406,0.00033510322,386,6017,120,5,540,6,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38162,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,432,6111,30,3,6666,1,4,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38180,"DE",1.0046023,1.0996724,0.82151556,0.903398,0.00033510322,397,6040,120,3,6666,1,10,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38184,"DE",1.0046023,0.9904603,0.82151556,0.8136785,0.00033510322,403,6042,30,2,60,10,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38203,"DE",1.0046023,0.9469218,0.82151556,0.777911,0.00033510322,375,5995,120,5,60,10,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38206,"DE",1.0046023,1.175001,0.82151556,0.9652816,0.00033510322,411,6068,25,5,210,7,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38207,"DE",1.0046023,0.87749135,0.82151556,0.72087276,0.00033510322,370,5986,60,2,90,7,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38208,"DE",1.0046023,1.0107049,0.82151556,0.83030975,0.00033510322,369,5985,20,5,330,3,3,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38212,"DE",1.0046023,0.6419762,0.82151556,0.5273934,0.00033510322,375,5997,120,2,6666,2,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38217,"DE",1.0046023,1.0202798,0.82151556,0.8381757,0.00033510322,382,6009,150,2,6666,4,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38222,"DE",1.0046023,0.7060001,0.82151556,0.57999,0.00033510322,432,6111,15,5,720,8,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38230,"DE",1.0046023,1.0878438,0.82151556,0.8936806,0.00033510322,427,6099,30,1,6666,1,5,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38233,"DE",1.0046023,1.109711,0.82151556,0.9116449,0.00033510322,428,6102,60,5,240,2,2,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38244,"DE",1.0046023,0.51826745,0.82151556,0.42576477,0.00033510322,393,6032,1200,4,600,10,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38249,"DE",1.0046023,0.8750181,0.82151556,0.71884096,0.00033510322,428,6102,60,5,30,6,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38264,"DE",1.0046023,0.609132,0.82151556,0.5004114,0.00033510322,377,6001,70,5,90,2,4,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38269,"DE",1.0046023,1.0996724,0.82151556,0.903398,0.00033510322,400,6046,60,5,360,5,2,1
"ESS10SCe03_1",10,"3.1","02.11.2023",38288,"DE",1.0130444,1.0348629,0.82151556,0.85015595,0.0003323107,368,5982,150,5,225,5,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38289,"DE",1.0046023,0.55663174,0.82151556,0.45728162,0.00033510322,360,5965,30,5,180,8,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38294,"DE",1.0046023,1.7016476,0.82151556,1.39793,0.00033510322,370,5986,45,5,210,8,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38299,"DE",1.0046023,0.97594434,0.82151556,0.80175346,0.00033510322,392,6031,30,5,600,0,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38304,"DE",1.0046023,0.8750181,0.82151556,0.71884096,0.00033510322,431,6109,60,5,240,2,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38314,"DE",1.0046023,0.7060001,0.82151556,0.57999,0.00033510322,354,5954,30,5,120,6,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38321,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,362,5970,120,2,6666,3,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38344,"DE",1.0046023,0.72891915,0.82151556,0.5988184,0.00033510322,423,6093,150,5,300,7,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38353,"DE",1.0046023,0.78119797,0.82151556,0.64176625,0.00033510322,358,5952,120,5,420,3,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38355,"DE",1.0046023,0.8750181,0.82151556,0.71884096,0.00033510322,431,6107,120,3,6666,7,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",38365,"DE",1.0046023,1.8234099,0.82151556,1.4979596,0.00033510322,418,6081,45,5,180,5,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38368,"DE",1.0046023,0.59646153,0.82151556,0.49000242,0.00033510322,412,6070,30,5,120,4,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38369,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,373,5991,15,2,6666,0,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38374,"DE",1.0046023,1.0257374,0.82151556,0.84265924,0.00033510322,358,5963,15,5,960,4,6,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38376,"DE",1.0046023,0.7210838,0.82151556,0.59238154,0.00033510322,419,6084,150,5,150,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38382,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,373,5991,120,4,60,5,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38383,"DE",1.0046023,0.9506078,0.82151556,0.78093904,0.00033510322,377,6001,20,9,9999,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",38390,"DE",1.0046023,3.386544,0.82151556,2.7820985,0.00033510322,419,6084,30,4,30,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38403,"DE",1.0046023,1.1924777,0.82151556,0.979639,0.00033510322,411,6068,45,5,180,2,4,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38409,"DE",1.0046023,0.94073015,0.82151556,0.77282447,0.00033510322,390,6026,15,5,360,2,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38413,"DE",1.0046023,0.90818644,0.82151556,0.7460893,0.00033510322,397,6040,150,4,270,0,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38416,"DE",1.0046023,0.9904603,0.82151556,0.8136785,0.00033510322,392,6031,90,5,165,5,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",38418,"DE",1.0046023,1.109711,0.82151556,0.9116449,0.00033510322,428,6102,30,5,45,4,10,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38419,"DE",1.0046023,0.57770383,0.82151556,0.4745927,0.00033510322,435,6116,15,5,600,6,8,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38425,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,411,6068,60,5,60,3,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38428,"DE",1.0130444,0.5670053,0.82151556,0.46580365,0.0003323107,368,5982,120,5,180,5,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38429,"DE",1.0046023,1.2705764,0.82151556,1.0437982,0.00033510322,375,5997,30,5,480,9,9,8
"ESS10SCe03_1",10,"3.1","02.11.2023",38436,"DE",1.0046023,1.1796508,0.82151556,0.9691014,0.00033510322,422,6091,120,5,480,5,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38444,"DE",1.0046023,0.51826745,0.82151556,0.42576477,0.00033510322,369,5985,180,1,6666,5,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38454,"DE",1.0046023,0.8750181,0.82151556,0.71884096,0.00033510322,431,6107,120,5,360,3,4,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38461,"DE",1.0046023,0.6355251,0.82151556,0.5220938,0.00033510322,375,5997,30,5,840,6,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38463,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,364,5975,150,5,210,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",38465,"DE",1.0046023,2.533929,0.82151556,2.0816622,0.00033510322,362,5969,15,3,6666,10,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38469,"DE",1.0046023,0.7809886,0.82151556,0.64159423,0.00033510322,403,6042,130,2,6666,5,7,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38471,"DE",1.0046023,0.7136717,0.82151556,0.5862924,0.00033510322,352,5949,90,5,120,8,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38472,"DE",1.0046023,0.609132,0.82151556,0.5004114,0.00033510322,378,6003,60,5,90,7,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38479,"DE",1.0046023,0.7543307,0.82151556,0.6196944,0.00033510322,403,6042,30,5,600,2,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38491,"DE",1.0046023,0.609132,0.82151556,0.5004114,0.00033510322,377,6000,90,5,360,7,6,9
"ESS10SCe03_1",10,"3.1","02.11.2023",38495,"DE",1.0046023,2.1073697,0.82151556,1.7312369,0.00033510322,381,6008,20,4,60,2,4,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38498,"DE",1.0046023,1.1716931,0.82151556,0.9625641,0.00033510322,375,5997,60,5,90,3,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38502,"DE",1.0046023,2.2469273,0.82151556,1.8458856,0.00033510322,424,6094,60,5,550,7,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38503,"DE",1.0046023,1.1380476,0.82151556,0.93492377,0.00033510322,356,5959,60,5,90,3,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38513,"DE",1.0046023,0.5900459,0.82151556,0.4847319,0.00033510322,423,6093,119,5,270,3,3,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38526,"DE",1.0046023,0.9107089,0.82151556,0.7481615,0.00033510322,352,5949,110,5,600,3,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",38528,"DE",1.0046023,1.1128476,0.82151556,0.9142216,0.00033510322,360,5965,120,5,120,5,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38529,"DE",1.0046023,0.55506265,0.82151556,0.4559926,0.00033510322,429,6104,10,5,360,2,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38535,"DE",1.0046023,0.6602694,0.82151556,0.5424216,0.00033510322,426,6096,75,4,60,5,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",38537,"DE",1.0046023,0.6025139,0.82151556,0.49497455,0.00033510322,416,6077,30,5,180,8,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38540,"DE",1.0046023,1.6734647,0.82151556,1.3747772,0.00033510322,425,6097,60,5,180,4,3,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38541,"DE",1.0046023,1.1128476,0.82151556,0.9142216,0.00033510322,357,5961,90,5,600,8,9,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38542,"DE",0.57532686,0.50253147,0.82151556,0.41283742,0.00058513787,366,5978,90,1,6666,5,4,9
"ESS10SCe03_1",10,"3.1","02.11.2023",38553,"DE",1.0046023,0.9301661,0.82151556,0.7641459,0.00033510322,426,6096,30,5,150,6,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38555,"DE",1.0046023,0.9676661,0.82151556,0.79495275,0.00033510322,375,5997,45,5,510,3,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38557,"DE",1.0046023,0.728925,0.82151556,0.5988232,0.00033510322,399,6045,90,5,780,7,6,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38559,"DE",1.0046023,1.109711,0.82151556,0.9116449,0.00033510322,428,6101,135,5,270,3,99,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38572,"DE",1.0046023,1.0996724,0.82151556,0.903398,0.00033510322,398,6043,150,5,480,1,5,0
"ESS10SCe03_1",10,"3.1","02.11.2023",38579,"DE",1.0046023,0.5590137,0.82151556,0.45923847,0.00033510322,383,6011,15,2,6666,1,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38587,"DE",1.0046023,1.4953998,0.82151556,1.2284942,0.00033510322,356,5958,120,4,60,10,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38589,"DE",1.0046023,1.175001,0.82151556,0.9652816,0.00033510322,417,6080,10,5,615,3,6,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38594,"DE",1.0046023,0.5004426,0.82151556,0.4111214,0.00033510322,425,6086,130,5,220,5,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38595,"DE",1.0046023,0.5622806,0.82151556,0.46192226,0.00033510322,360,5966,180,5,90,3,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38617,"DE",1.0046023,1.7660632,0.82151556,1.4508483,0.00033510322,355,5956,90,5,240,5,4,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38631,"DE",1.0046023,0.84754056,0.82151556,0.6962677,0.00033510322,360,5966,90,5,480,2,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38632,"DE",1.0046023,0.7136717,0.82151556,0.5862924,0.00033510322,356,5958,90,5,240,7,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38633,"DE",1.0046023,0.67629784,0.82151556,0.5555892,0.00033510322,385,6015,15,5,60,9,8,3
"ESS10SCe03_1",10,"3.1","02.11.2023",38643,"DE",1.0130444,0.88486475,0.82151556,0.72693014,0.0003323107,368,5982,50,2,6666,8,9,9
"ESS10SCe03_1",10,"3.1","02.11.2023",38644,"DE",1.0046023,0.59646153,0.82151556,0.49000242,0.00033510322,408,6062,25,5,180,4,6,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38646,"DE",1.0046023,0.5900459,0.82151556,0.4847319,0.00033510322,419,6084,60,5,120,5,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38653,"DE",1.0046023,1.0233461,0.82151556,0.8406947,0.00033510322,429,6103,60,5,80,7,3,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38659,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,372,5989,110,5,210,0,99,10
"ESS10SCe03_1",10,"3.1","02.11.2023",38661,"DE",1.0046023,0.6120161,0.82151556,0.50278074,0.00033510322,414,6075,120,5,120,7,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",38667,"DE",1.0046023,1.175001,0.82151556,0.9652816,0.00033510322,417,6079,10,5,180,2,3,0
"ESS10SCe03_1",10,"3.1","02.11.2023",38671,"DE",1.0046023,0.9739749,0.82151556,0.8001355,0.00033510322,390,6027,120,5,60,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",38679,"DE",1.0046023,0.55506265,0.82151556,0.4559926,0.00033510322,430,6105,60,5,480,8,8,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38680,"DE",1.0046023,0.74665767,0.82151556,0.61339086,0.00033510322,374,5993,120,5,9999,5,9,7
"ESS10SCe03_1",10,"3.1","02.11.2023",38685,"DE",1.0046023,0.59646153,0.82151556,0.49000242,0.00033510322,398,6043,60,5,600,7,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",38689,"DE",1.0046023,0.62700176,0.82151556,0.5150917,0.00033510322,380,6007,60,5,120,9,9,8
"ESS10SCe03_1",10,"3.1","02.11.2023",38695,"DE",1.0046023,0.80880386,0.82151556,0.6644449,0.00033510322,394,6034,120,5,180,9,9,9
